lead_source,industry,employment_status,location,annual_income,number_of_courses_viewed,interaction_count,lead_score,converted
organic_search,healthcare,self_employed,south_america,48838,2,6,0.59,0
referral,manufacturing,unemployed,south_america,21227,3,6,0.62,0
organic_search,technology,employed,north_america,87794,3,6,0.66,0
referral,healthcare,employed,north_america,61737,4,9,0.9,1
social_media,technology,unemployed,north_america,59178,1,2,0.39,0
organic_search,manufacturing,employed,europe,54934,5,8,0.86,1
social_media,healthcare,unemployed,,29299,2,5,0.54,0
events,retail,student,north_america,,2,3,0.31,0
organic_search,,self_employed,asia,70819,1,0,0.12,1
organic_search,,unemployed,africa,22269,0,3,0.37,0
paid_ads,technology,unemployed,asia,47281,3,7,0.59,1
paid_ads,finance,self_employed,asia,60715,1,1,0.24,1
social_media,finance,employed,asia,78402,1,4,0.48,1
social_media,finance,employed,asia,76004,0,4,0.54,0
social_media,retail,employed,north_america,66876,6,10,0.91,1
referral,healthcare,student,south_america,28614,3,6,0.65,1
organic_search,manufacturing,employed,north_america,58504,2,2,0.35,0
events,finance,employed,africa,60520,2,4,0.43,0
organic_search,retail,employed,europe,43169,0,0,0.02,0
social_media,technology,unemployed,north_america,71982,2,5,0.47,0
referral,manufacturing,employed,europe,64938,4,9,0.85,0
organic_search,technology,,africa,48010,3,4,0.56,1
organic_search,finance,self_employed,south_america,76752,2,6,0.62,1
referral,retail,unemployed,north_america,25431,3,5,0.63,1
paid_ads,finance,employed,asia,68876,2,4,0.44,1
social_media,,employed,africa,59816,3,8,0.77,0
social_media,manufacturing,self_employed,north_america,57080,3,5,0.56,1
organic_search,retail,employed,north_america,38950,1,5,0.52,1
paid_ads,retail,student,north_america,,2,6,0.52,1
organic_search,retail,unemployed,europe,12000,3,6,0.46,0
events,retail,self_employed,africa,41337,1,2,0.2,1
referral,technology,self_employed,europe,74749,1,1,0.33,1
social_media,,employed,asia,79426,3,4,0.51,1
paid_ads,retail,employed,north_america,55999,2,4,0.41,0
organic_search,education,employed,south_america,47254,1,4,0.43,1
events,education,employed,north_america,59841,1,2,0.37,1
social_media,technology,employed,asia,74259,0,1,0.3,1
paid_ads,retail,student,asia,12000,0,4,0.19,0
referral,healthcare,employed,south_america,53501,4,6,0.77,1
referral,healthcare,employed,africa,56879,5,9,0.91,1
paid_ads,education,employed,europe,41881,1,4,0.4,0
paid_ads,retail,employed,asia,46024,2,4,0.39,0
paid_ads,technology,employed,africa,69367,2,6,0.57,0
organic_search,technology,student,south_america,,2,2,0.35,0
referral,technology,employed,asia,74264,3,7,0.77,1
paid_ads,retail,self_employed,asia,31896,1,1,0.11,0
social_media,technology,unemployed,north_america,69448,2,1,0.39,0
paid_ads,finance,unemployed,europe,42275,2,6,0.63,1
organic_search,retail,employed,asia,37687,3,8,0.69,1
paid_ads,technology,employed,south_america,75520,2,5,0.53,0
events,manufacturing,employed,north_america,46537,1,2,0.23,1
events,technology,unemployed,north_america,57499,1,3,0.35,0
referral,retail,employed,africa,32382,4,10,0.89,1
events,manufacturing,,south_america,42349,4,7,0.72,1
social_media,education,employed,asia,54812,4,9,0.84,1
organic_search,technology,student,asia,40202,3,7,0.71,1
organic_search,healthcare,employed,europe,60655,1,3,0.4,1
organic_search,technology,employed,asia,78027,4,9,0.83,1
social_media,finance,self_employed,south_america,67043,1,1,0.31,0
paid_ads,retail,employed,south_america,52674,1,0,0.01,0
social_media,technology,unemployed,europe,49206,1,6,0.56,1
social_media,retail,employed,south_america,30058,1,4,0.34,0
referral,technology,student,europe,49248,1,2,0.45,1
referral,education,student,north_america,23995,3,6,0.64,0
paid_ads,technology,employed,europe,76895,3,3,0.41,1
referral,healthcare,employed,north_america,66891,3,5,0.69,1
events,finance,employed,asia,78716,3,2,0.42,1
organic_search,manufacturing,employed,europe,68354,0,0,0.14,0
organic_search,retail,unemployed,africa,12000,3,4,0.46,1
events,manufacturing,self_employed,north_america,52338,3,5,,0
paid_ads,finance,employed,asia,73927,2,5,0.5,1
paid_ads,technology,self_employed,north_america,84988,0,4,0.27,0
referral,technology,employed,north_america,91325,3,7,0.8,1
referral,healthcare,employed,north_america,65609,4,7,0.8,1
paid_ads,education,employed,north_america,43324,0,1,0.1,0
organic_search,manufacturing,unemployed,europe,28027,2,5,0.44,1
organic_search,manufacturing,student,asia,,0,1,0.22,0
paid_ads,technology,,europe,91709,2,2,0.36,0
,retail,employed,north_america,63601,2,5,0.49,1
organic_search,retail,student,asia,12000,0,4,0.41,1
events,education,self_employed,europe,41307,1,3,0.29,1
referral,healthcare,unemployed,south_america,24329,2,6,0.71,1
referral,technology,,europe,94154,4,6,0.77,1
social_media,technology,employed,asia,83518,1,2,0.32,1
,education,employed,europe,51079,3,5,0.52,1
paid_ads,retail,employed,north_america,51808,4,7,0.75,0
referral,education,employed,north_america,58716,3,5,0.52,1
events,technology,student,africa,42687,1,0,0.19,0
organic_search,retail,unemployed,asia,18247,3,5,0.61,1
events,technology,employed,south_america,73199,1,6,0.52,1
organic_search,retail,employed,south_america,49635,4,9,0.75,1
paid_ads,finance,employed,,80371,2,6,0.49,0
paid_ads,retail,employed,north_america,56739,0,2,0.28,0
paid_ads,healthcare,employed,north_america,55770,2,6,0.49,1
organic_search,healthcare,unemployed,south_america,26670,1,6,0.63,1
referral,technology,employed,europe,70079,2,5,0.63,1
events,finance,employed,europe,85105,2,5,0.56,1
organic_search,technology,unemployed,asia,,1,5,0.57,0
social_media,education,unemployed,europe,12000,0,0,0.02,0
social_media,,unemployed,north_america,30579,2,5,0.45,1
referral,technology,employed,south_america,80716,5,8,0.89,1
referral,education,employed,asia,36499,5,9,0.96,1
referral,finance,employed,europe,69522,3,10,0.87,1
social_media,education,,asia,32491,3,4,0.53,1
,technology,employed,south_america,94309,4,6,0.68,0
paid_ads,finance,unemployed,asia,,3,3,0.37,1
paid_ads,technology,self_employed,,77999,3,2,0.4,1
organic_search,healthcare,self_employed,asia,57609,2,5,0.52,0
social_media,education,employed,europe,41331,2,5,0.53,0
events,finance,employed,north_america,77408,3,4,0.43,1
social_media,retail,unemployed,europe,17232,1,1,0.27,0
referral,education,self_employed,europe,52994,2,5,0.51,0
paid_ads,healthcare,student,north_america,39624,2,6,0.52,0
organic_search,retail,student,asia,,3,6,0.62,0
paid_ads,healthcare,employed,south_america,71793,2,6,0.62,1
organic_search,technology,employed,south_america,90346,3,9,0.82,1
organic_search,finance,employed,north_america,75489,3,8,0.71,1
social_media,finance,employed,europe,62277,2,5,0.54,1
,manufacturing,employed,,71878,2,7,0.61,1
referral,finance,employed,europe,63082,2,8,0.81,1
social_media,finance,student,asia,66539,0,5,0.41,0
referral,retail,employed,europe,50395,2,3,0.44,0
paid_ads,healthcare,student,north_america,17458,3,5,0.54,1
paid_ads,finance,employed,asia,65980,2,3,0.37,1
paid_ads,technology,employed,europe,78766,1,2,0.27,0
organic_search,finance,employed,europe,78442,4,8,0.73,1
organic_search,retail,student,north_america,12000,3,7,0.73,1
referral,finance,unemployed,south_america,33425,3,6,0.64,1
organic_search,,employed,asia,39792,3,7,0.7,1
organic_search,retail,,europe,59672,2,4,0.54,1
social_media,finance,employed,north_america,77169,2,3,0.48,0
social_media,education,employed,,47756,3,5,0.58,1
organic_search,manufacturing,employed,,65099,1,4,0.53,1
,retail,employed,north_america,56302,4,8,0.72,1
social_media,manufacturing,employed,asia,57758,3,7,0.63,1
paid_ads,retail,employed,north_america,57062,0,0,0.12,0
referral,retail,employed,north_america,41804,2,4,0.52,0
social_media,,student,north_america,,2,4,0.43,1
social_media,healthcare,employed,asia,62107,3,7,0.74,1
organic_search,finance,employed,asia,69602,3,7,0.64,0
social_media,education,employed,europe,38131,4,3,0.41,0
organic_search,manufacturing,employed,europe,57647,2,2,0.32,0
referral,,student,africa,,2,3,0.46,0
organic_search,manufacturing,employed,south_america,39390,4,9,0.76,1
organic_search,technology,employed,africa,70920,4,9,0.76,0
events,education,student,north_america,36282,1,4,0.44,1
organic_search,technology,employed,asia,74433,2,7,0.68,0
organic_search,retail,self_employed,europe,46211,4,7,0.82,1
events,retail,employed,europe,41609,0,1,0.1,0
events,technology,unemployed,north_america,,1,4,0.38,1
social_media,technology,employed,europe,75698,2,5,0.5,1
referral,technology,employed,europe,80723,4,7,0.8,1
organic_search,retail,student,europe,12000,1,3,0.23,1
events,healthcare,unemployed,europe,24230,2,2,0.36,1
paid_ads,healthcare,student,north_america,43566,2,5,0.49,0
organic_search,finance,employed,europe,91224,2,9,0.84,1
paid_ads,healthcare,self_employed,north_america,68982,1,2,0.32,1
referral,finance,self_employed,africa,61061,4,9,0.86,1
social_media,education,student,europe,19276,1,7,0.55,0
organic_search,retail,unemployed,asia,12000,0,5,0.43,1
events,manufacturing,,europe,32146,0,0,0.18,0
paid_ads,technology,employed,asia,80198,5,9,0.91,1
events,education,employed,north_america,50432,3,7,0.56,1
organic_search,technology,self_employed,north_america,81407,3,5,0.62,1
organic_search,finance,employed,europe,89832,1,4,0.48,1
referral,technology,employed,asia,80706,2,5,0.6,0
events,finance,self_employed,asia,78452,2,5,0.5,1
organic_search,,employed,asia,64915,4,9,0.84,1
social_media,retail,student,europe,13146,3,5,0.59,1
paid_ads,finance,employed,north_america,77875,2,6,0.53,1
paid_ads,manufacturing,student,north_america,,1,2,0.24,0
referral,education,student,north_america,,1,4,0.36,1
paid_ads,retail,student,europe,,2,4,0.32,1
organic_search,healthcare,employed,south_america,62418,3,3,0.45,1
social_media,finance,self_employed,europe,69224,3,4,0.53,0
paid_ads,technology,employed,north_america,80195,3,3,0.47,0
organic_search,retail,student,,,1,3,0.36,0
paid_ads,healthcare,employed,europe,64561,1,2,0.24,1
organic_search,education,self_employed,africa,22280,3,6,0.66,0
social_media,healthcare,employed,north_america,67614,3,5,0.53,0
,manufacturing,self_employed,north_america,60251,4,8,0.75,1
organic_search,technology,student,north_america,,2,5,0.47,1
social_media,manufacturing,employed,europe,70761,3,4,0.55,1
organic_search,technology,employed,north_america,76885,2,4,0.52,0
organic_search,manufacturing,student,north_america,28679,2,3,0.38,0
events,finance,unemployed,south_america,46323,0,4,,0
organic_search,healthcare,employed,africa,56837,3,7,0.78,1
social_media,technology,employed,north_america,92695,1,2,0.3,1
organic_search,manufacturing,self_employed,asia,45817,2,3,0.41,0
social_media,finance,employed,north_america,76398,3,7,0.66,1
events,,student,africa,,2,4,0.41,1
paid_ads,technology,employed,asia,83503,2,1,0.44,1
referral,manufacturing,student,europe,14120,4,7,0.73,1
social_media,healthcare,,africa,53711,3,5,0.56,1
organic_search,technology,student,africa,45040,1,3,0.35,0
social_media,,employed,africa,66415,1,2,0.38,0
events,manufacturing,employed,asia,50649,1,1,0.24,0
paid_ads,manufacturing,employed,europe,70329,3,4,0.45,0
paid_ads,technology,employed,africa,72083,2,6,0.5,0
organic_search,manufacturing,unemployed,europe,,2,3,0.43,0
organic_search,finance,employed,south_america,77662,4,6,0.73,1
organic_search,healthcare,employed,europe,56379,1,2,0.35,1
events,healthcare,employed,north_america,66995,2,6,0.52,1
referral,technology,employed,europe,79131,4,6,0.79,1
social_media,technology,employed,north_america,86722,2,4,0.57,0
events,technology,student,south_america,56815,1,2,0.31,0
social_media,manufacturing,employed,south_america,51683,2,1,0.27,0
events,technology,employed,asia,75786,4,7,0.73,1
paid_ads,finance,employed,north_america,73184,2,5,0.55,1
organic_search,healthcare,student,south_america,34378,4,6,0.69,0
organic_search,education,employed,north_america,44794,1,1,0.17,0
organic_search,retail,employed,asia,49459,2,6,0.58,1
social_media,,employed,asia,73389,4,6,0.62,1
paid_ads,finance,employed,asia,73042,1,0,0.16,0
paid_ads,technology,unemployed,south_america,55785,2,1,0.15,0
paid_ads,manufacturing,unemployed,north_america,,3,7,0.56,1
paid_ads,healthcare,self_employed,asia,56756,3,5,0.46,1
social_media,education,student,north_america,,2,5,0.52,1
organic_search,technology,student,south_america,46033,3,4,0.49,0
,manufacturing,employed,south_america,45658,1,2,0.33,0
paid_ads,technology,unemployed,north_america,,1,3,0.38,0
social_media,manufacturing,employed,north_america,67265,0,5,0.41,0
organic_search,finance,employed,south_america,72157,3,4,0.46,0
organic_search,technology,unemployed,europe,66084,1,4,0.47,1
social_media,education,unemployed,north_america,12000,2,3,0.4,0
paid_ads,education,self_employed,africa,43096,2,6,0.58,1
organic_search,manufacturing,employed,south_america,38579,0,1,0.16,0
referral,technology,employed,north_america,88926,1,4,0.69,0
referral,finance,employed,europe,70235,3,6,0.73,1
referral,healthcare,student,europe,37568,2,5,0.55,1
paid_ads,retail,self_employed,south_america,42433,1,7,0.49,1
organic_search,,student,africa,53444,0,0,0.17,0
referral,technology,employed,europe,81566,2,8,0.76,1
paid_ads,technology,employed,south_america,73302,2,5,0.44,0
events,manufacturing,employed,asia,62351,3,5,0.57,1
organic_search,finance,student,asia,35804,0,3,0.41,0
referral,education,unemployed,south_america,12000,2,5,0.52,1
organic_search,technology,employed,europe,80656,1,4,0.46,1
organic_search,manufacturing,employed,europe,34504,2,2,0.32,1
paid_ads,,,asia,39299,0,1,0.16,1
,healthcare,unemployed,north_america,,2,3,0.48,1
paid_ads,retail,employed,,43971,1,3,0.22,0
paid_ads,retail,employed,north_america,54025,1,5,0.45,0
organic_search,healthcare,unemployed,asia,42011,2,3,0.45,1
organic_search,healthcare,employed,north_america,69011,4,6,0.66,1
events,technology,,north_america,38814,1,2,0.2,0
paid_ads,retail,employed,south_america,31552,2,5,0.41,1
paid_ads,retail,employed,africa,31722,0,0,0.01,0
events,technology,employed,south_america,76401,2,5,0.55,1
paid_ads,education,employed,asia,33071,2,4,0.47,0
organic_search,education,employed,north_america,55232,1,5,0.41,0
events,retail,employed,europe,42346,1,1,0.25,0
paid_ads,finance,student,europe,54013,1,3,0.44,0
referral,retail,unemployed,asia,12000,1,4,0.42,1
organic_search,finance,unemployed,north_america,45093,1,4,0.5,1
organic_search,healthcare,employed,europe,67389,3,4,0.58,1
events,technology,self_employed,africa,67519,4,7,0.67,0
events,retail,employed,europe,48440,2,4,0.43,0
paid_ads,finance,unemployed,europe,50973,1,0,0.16,0
social_media,technology,unemployed,africa,,0,0,0.1,0
social_media,technology,employed,north_america,90308,0,1,0.25,1
events,healthcare,employed,europe,53334,2,0,0.23,0
referral,education,student,south_america,12000,2,6,0.65,1
organic_search,retail,employed,north_america,33525,4,4,0.52,1
,healthcare,employed,asia,59955,0,1,0.22,0
paid_ads,retail,employed,europe,37706,2,4,0.39,1
organic_search,education,self_employed,europe,33918,2,7,0.69,1
organic_search,technology,employed,asia,72994,3,4,0.54,1
referral,retail,student,asia,12000,4,3,0.49,1
events,healthcare,employed,asia,47468,2,2,0.42,0
paid_ads,education,,asia,41124,0,0,0.2,0
organic_search,technology,employed,asia,62087,3,7,0.63,1
,manufacturing,employed,south_america,59745,2,4,0.42,1
referral,retail,unemployed,south_america,,1,5,0.51,1
social_media,finance,employed,europe,60354,3,9,0.75,1
organic_search,technology,employed,europe,76671,3,5,0.58,1
referral,healthcare,student,north_america,27846,3,8,0.7,0
social_media,finance,self_employed,south_america,82919,1,4,0.48,0
organic_search,retail,employed,europe,55336,2,7,0.59,1
organic_search,technology,student,north_america,47521,3,5,0.58,1
events,healthcare,unemployed,north_america,59683,0,3,0.25,0
events,retail,student,europe,22119,0,0,0.01,0
referral,finance,unemployed,europe,64024,2,5,0.62,1
social_media,technology,self_employed,,82349,2,4,0.46,0
paid_ads,technology,employed,south_america,67385,3,4,0.48,0
social_media,finance,employed,africa,69407,1,1,0.17,0
referral,retail,employed,asia,33607,4,11,0.99,1
organic_search,education,employed,north_america,46651,4,6,0.66,1
social_media,education,unemployed,europe,,2,6,0.56,1
organic_search,education,student,asia,12000,4,9,0.88,1
referral,technology,self_employed,europe,66575,3,5,0.59,1
events,retail,employed,europe,55061,2,4,0.52,0
organic_search,technology,employed,europe,79603,2,4,0.51,1
social_media,technology,employed,north_america,87235,1,1,0.25,1
organic_search,healthcare,employed,africa,53957,3,6,0.55,1
social_media,technology,employed,africa,62166,3,6,0.61,1
referral,education,unemployed,asia,,1,5,0.52,0
paid_ads,finance,employed,south_america,88145,4,5,0.57,1
