Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Volvo,XC60,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,30,23,870,40950
Volvo,XC70,2014,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,18,870,34500
Volvo,XC70,2014,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,24,17,870,40950
Volvo,XC70,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,24,17,870,42050
Volvo,XC70,2015,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,25,18,870,36900
Volvo,XC70,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,24,870,36050
Volvo,XC70,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,24,17,870,41800
Volvo,XC70,2015,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,25,18,870,37550
Volvo,XC70,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,24,870,35400
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,23,870,46675
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,19,870,43050
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,19,870,48175
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,23,870,41550
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,19,870,47175
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,19,870,38600
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,23,870,37100
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,23,870,45675
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,26,19,870,42050
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,Wagon,31,23,870,40550
Volvo,XC90,2014,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,16,870,39700
Volvo,XC90,2014,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,16,870,42700
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,25,22,870,53250
Volvo,XC90,2016,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,49800
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,26,22,870,43950
Volvo,XC90,2016,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,55400
Volvo,XC90,2016,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,53800
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,26,22,870,51250
Volvo,XC90,2016,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,25,20,870,65700
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,25,22,870,51350
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,25,22,870,45950
Volvo,XC90,2016,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,26,22,870,49350
Volvo,XC90,2017,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,26,22,870,51150
Volvo,XC90,2017,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,57200
Volvo,XC90,2017,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,51600
Volvo,XC90,2017,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,26,22,870,45750
Volvo,XC90,2017,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,55600
Volvo,XC,2002,premium unleaded (required),197,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,23,17,870,36500
Scion,xD,2012,regular unleaded,128,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,15345
Scion,xD,2012,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,16145
Scion,xD,2012,regular unleaded,128,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,16250
Scion,xD,2012,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,17050
Scion,xD,2013,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,18955
Scion,xD,2013,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,16545
Scion,xD,2013,regular unleaded,128,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,18155
Scion,xD,2013,regular unleaded,128,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,15745
Scion,xD,2014,regular unleaded,128,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,15920
Scion,xD,2014,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,27,105,16720
Hyundai,XG300,2001,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1439,24999
Hyundai,XG300,2001,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1439,23499
Hyundai,XG350,2003,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,23999
Hyundai,XG350,2003,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,25599
Hyundai,XG350,2004,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,25599
Hyundai,XG350,2004,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,23999
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,16,1439,24899
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,16,1439,26499
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,25799
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,27499
Suzuki,XL-7,2004,regular unleaded,185,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,21999
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23799
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,22599
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,22999
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,25499
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24499
Suzuki,XL-7,2004,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20099
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21099
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,22299
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24799
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,27799
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,23299
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,25799
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,22899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,24099
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,26099
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24899
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,26699
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,23199
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23699
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,25499
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,24599
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,29549
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,28349
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,24599
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,31749
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,26999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,27549
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,24349
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,25949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,26199
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25399
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,28649
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27049
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,22999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,30149
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,26749
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,25199
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,29149
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,29149
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27499
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,26599
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,23549
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25099
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,21599
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25049
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,26699
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,26749
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27499
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,28249
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,481,28280
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,481,29930
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,481,28580
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,481,29079
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,481,27429
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,481,25745
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,481,27395
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,481,30230
Cadillac,XLR-V,2007,premium unleaded (required),443,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,20,13,1624,97460
Cadillac,XLR-V,2008,premium unleaded (required),443,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,1624,99160
Cadillac,XLR-V,2008,premium unleaded (required),443,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,1624,100660
Cadillac,XLR-V,2009,premium unleaded (required),443,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,23,14,1624,104215
Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,80655
Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,84160
Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,78335
Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,80650
Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,81855
Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,85650
Cadillac,XLR,2009,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,24,15,1624,86215
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,1624,62500
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,1624,51895
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,1624,38995
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,1624,47390
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,1624,44895
Cadillac,XT5,2017,premium unleaded (required),310,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,1624,54390
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,26900
Nissan,Xterra,2013,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,16,2009,29440
Nissan,Xterra,2013,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,16,2009,25850
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,30490
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,24850
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,24990
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,22940
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,31370
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,25300
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,27350
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,25440
Nissan,Xterra,2014,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,16,2009,26300
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,23390
Nissan,Xterra,2014,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,16,2009,30320
Nissan,Xterra,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,26670
Nissan,Xterra,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,27720
Nissan,Xterra,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,25710
Nissan,Xterra,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,30590
Nissan,Xterra,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,23660
Nissan,Xterra,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,2009,31640
Nissan,Xterra,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,16,2009,25670
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,64245
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,44660
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,54670
Cadillac,XTS,2015,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,1624,62735
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,56900
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,51000
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,49000
Cadillac,XTS,2015,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,1624,69785
Cadillac,XTS,2015,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,62015
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,45295
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,49250
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,55705
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,66780
Cadillac,XTS,2016,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,16,1624,72320
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,51250
Cadillac,XTS,2016,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,16,1624,63770
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,64550
Cadillac,XTS,2016,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,57935
Cadillac,XTS,2017,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,45295
Cadillac,XTS,2017,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,66795
Cadillac,XTS,2017,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,1624,49295
Cadillac,XTS,2017,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,57995
Cadillac,XTS,2017,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,1624,51295
Cadillac,XTS,2017,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,16,1624,63795
