model_year,origin,fuel_type,drivetrain,num_doors,engine_displacement,num_cylinders,horsepower,vehicle_weight,acceleration,fuel_efficiency_mpg
1982,USA,Gasoline,Rear-wheel drive,3,2300,6,242,4170,18.6,27.6
1985,Europe,Gasoline,Front-wheel drive,2,2060,5,232,4150,18.3,29.8
1991,Asia,Gasoline,Front-wheel drive,4,2130,6,241,3860,17.7,28.6
2001,USA,Gasoline,Rear-wheel drive,4,2390,6,249,4360,18.7,27.0
2007,Asia,Gasoline,All-wheel drive,2,2190,6,,4420,20.3,25.8
1988,Asia,Gasoline,Rear-wheel drive,4,1750,5,217,3620,17.3,29.4
1987,Europe,Gasoline,All-wheel drive,4,2060,6,230,4390,,26.0
2023,Asia,Diesel,Front-wheel drive,2,2410,6,277,4100,18.2,34.2
2016,Europe,Gasoline,All-wheel drive,5,2270,6,246,4610,20.4,32.7
1982,USA,Gasoline,Front-wheel drive,3,2100,6,236,4150,20.3,28.7
2008,USA,Gasoline,Front-wheel drive,2,2510,6,279,4340,19.0,28.0
1997,Asia,Gasoline,Front-wheel drive,3,2010,5,202,3730,19.8,33.0
2003,USA,Gasoline,Front-wheel drive,2,2270,6,,4230,18.2,26.5
1993,Europe,Gasoline,Front-wheel drive,4,1980,6,238,3970,20.0,29.9
2005,USA,Diesel,All-wheel drive,3,2400,6,274,4080,19.7,31.4
1987,USA,Gasoline,Rear-wheel drive,3,2260,6,255,4350,18.9,25.2
2008,Asia,Diesel,Rear-wheel drive,3,2280,6,244,4430,18.1,32.8
1997,USA,Gasoline,Rear-wheel drive,4,1850,5,221,3910,19.1,31.5
2009,USA,Gasoline,Front-wheel drive,5,2500,6,283,4600,18.8,30.6
2020,USA,Gasoline,Rear-wheel drive,3,2240,6,249,4260,17.0,28.7
2005,USA,Hybrid,Rear-wheel drive,3,2440,6,272,4520,18.0,31.1
2010,USA,Gasoline,Front-wheel drive,3,1920,5,245,3860,18.8,32.4
1988,USA,Gasoline,Rear-wheel drive,3,2220,6,265,4480,19.6,26.1
2000,Asia,Hybrid,All-wheel drive,3,2130,5,233,4180,18.1,32.4
1985,Europe,Hybrid,Front-wheel drive,5,2310,6,249,4340,19.1,34.8
1992,Asia,Diesel,Front-wheel drive,5,2040,6,244,4070,20.2,35.3
2010,Europe,Hybrid,Front-wheel drive,3,2240,5,240,3750,16.5,36.1
1992,USA,Gasoline,All-wheel drive,3,2450,6,261,4600,18.0,24.8
1989,Europe,Gasoline,Front-wheel drive,3,2090,6,220,3940,18.0,30.2
2002,Europe,Gasoline,Rear-wheel drive,4,2480,6,273,4620,16.1,29.8
1983,Europe,Diesel,All-wheel drive,4,2150,6,245,3870,18.9,32.0
2009,USA,Hybrid,Rear-wheel drive,5,2110,6,254,4480,21.4,31.9
2006,Europe,Gasoline,Front-wheel drive,4,2500,7,266,4280,,33.0
2000,Asia,Gasoline,All-wheel drive,4,2510,6,275,4850,21.3,25.9
1996,Asia,Gasoline,Front-wheel drive,4,1920,5,222,3860,19.0,29.6
2020,Europe,Diesel,All-wheel drive,5,2130,6,244,4310,19.7,34.6
1982,Asia,Gasoline,Front-wheel drive,3,2230,6,246,3990,17.9,29.0
2014,Europe,Gasoline,Front-wheel drive,3,2160,6,218,3960,18.5,32.7
2019,USA,Gasoline,Rear-wheel drive,3,2420,6,271,4570,19.2,28.1
1988,USA,Gasoline,Rear-wheel drive,2,2060,5,223,3730,19.5,28.7
1995,Europe,Diesel,All-wheel drive,5,2330,6,269,4210,18.2,28.6
1990,USA,Gasoline,Rear-wheel drive,4,2070,6,246,4320,18.2,28.3
2016,USA,Gasoline,All-wheel drive,4,2220,6,268,4490,21.7,27.0
2013,USA,Gasoline,Front-wheel drive,4,2220,6,237,4390,18.5,32.1
1980,USA,Gasoline,Front-wheel drive,4,2350,6,263,4240,19.7,24.9
2014,Europe,Gasoline,All-wheel drive,3,2340,6,236,4490,20.7,31.1
2009,USA,Gasoline,Rear-wheel drive,2,2010,5,247,3980,16.0,28.9
2012,USA,Diesel,All-wheel drive,5,2500,7,288,4860,18.4,29.0
2002,USA,Gasoline,Front-wheel drive,3,2000,6,245,3930,18.3,28.9
1995,USA,Hybrid,Rear-wheel drive,2,2290,6,268,4410,17.1,34.7
1994,Europe,Gasoline,Front-wheel drive,4,2250,6,265,4070,19.2,28.4
2012,USA,Gasoline,All-wheel drive,5,2360,6,266,4880,21.6,27.0
1992,Asia,Gasoline,Front-wheel drive,4,2340,6,247,4360,19.6,28.4
1984,USA,Diesel,Front-wheel drive,3,2670,7,309,4720,16.9,25.7
1994,Asia,Gasoline,Front-wheel drive,5,2420,7,273,4230,15.6,30.8
1990,Asia,Diesel,Front-wheel drive,4,2010,5,210,3870,20.2,30.7
2016,Europe,Gasoline,Front-wheel drive,3,2300,6,253,4140,17.5,31.0
2007,Asia,Gasoline,All-wheel drive,5,2470,6,254,4680,20.7,28.8
2019,Asia,Gasoline,Front-wheel drive,4,1860,5,207,4270,17.3,33.3
2003,USA,Diesel,All-wheel drive,4,1960,6,227,4330,21.4,32.6
2006,USA,Gasoline,Front-wheel drive,2,2120,6,265,4030,17.8,33.2
2009,Asia,Hybrid,Front-wheel drive,3,2070,6,234,4140,19.6,36.0
1978,Europe,Gasoline,Front-wheel drive,3,2060,6,,3920,,28.3
2019,USA,Diesel,Front-wheel drive,3,1960,5,235,3910,18.8,33.3
2012,USA,Gasoline,Front-wheel drive,5,2400,6,275,4380,20.3,30.6
1998,USA,Gasoline,Rear-wheel drive,3,2210,6,265,4260,18.3,25.5
1988,Europe,Diesel,Front-wheel drive,3,2270,6,248,4020,19.4,29.1
2019,USA,Diesel,Front-wheel drive,4,2040,5,240,3970,16.3,33.6
1976,USA,Gasoline,Front-wheel drive,3,2050,6,,3780,18.9,29.8
2014,USA,Gasoline,Rear-wheel drive,3,2220,6,244,4500,21.0,30.4
2006,Asia,Gasoline,Front-wheel drive,5,2210,6,232,4170,18.8,33.6
2014,Europe,Hybrid,All-wheel drive,4,2210,6,238,4100,19.5,38.3
2007,Asia,Gasoline,All-wheel drive,3,2360,6,254,4750,18.7,28.5
2011,USA,Gasoline,Front-wheel drive,4,2340,7,263,4550,19.7,28.5
2005,Asia,Gasoline,Front-wheel drive,4,2360,7,270,4080,17.2,31.8
1991,USA,Gasoline,Front-wheel drive,4,2400,6,291,4250,15.8,27.1
2016,USA,Gasoline,Rear-wheel drive,4,2320,6,263,4440,20.6,27.4
1982,USA,Gasoline,Front-wheel drive,2,2330,6,,3970,19.0,27.2
2006,USA,Gasoline,Front-wheel drive,4,2530,7,292,4400,18.4,28.5
1977,USA,Diesel,Front-wheel drive,3,2350,7,290,4260,20.1,31.4
1979,USA,Diesel,All-wheel drive,4,2290,6,293,4510,20.2,27.5
1979,USA,Gasoline,All-wheel drive,2,2410,6,,4560,20.1,25.2
2007,USA,Gasoline,Front-wheel drive,3,1960,6,229,3980,18.9,28.0
1994,Europe,Gasoline,Front-wheel drive,3,2140,6,246,3990,18.7,31.1
1989,USA,Gasoline,Front-wheel drive,3,2060,6,253,3890,19.2,27.4
1991,USA,Gasoline,Rear-wheel drive,4,2240,6,280,4410,18.2,28.0
2018,Asia,Gasoline,Rear-wheel drive,5,2270,6,256,4400,18.6,31.8
1984,Asia,Gasoline,All-wheel drive,4,2260,6,,4490,20.0,25.4
1980,USA,Gasoline,Front-wheel drive,5,2360,6,278,4380,17.9,27.6
1984,Europe,Gasoline,All-wheel drive,5,2090,6,233,4190,20.6,31.8
2007,Europe,Hybrid,Rear-wheel drive,2,2330,6,255,4380,18.5,31.7
1982,Europe,Hybrid,All-wheel drive,4,2100,6,232,4540,19.4,29.8
1975,Europe,Gasoline,All-wheel drive,4,2430,6,,4440,20.1,23.4
1984,Europe,Gasoline,Front-wheel drive,4,2410,7,,4170,,31.1
1982,Asia,Gasoline,All-wheel drive,4,2640,7,,4790,21.1,25.3
1976,USA,Gasoline,Front-wheel drive,3,2170,5,,3990,21.2,26.9
1986,Europe,Hybrid,Rear-wheel drive,4,2270,6,220,4220,19.0,32.4
2011,Asia,Gasoline,Front-wheel drive,4,2460,6,264,4240,16.8,30.9
1998,Europe,Diesel,Rear-wheel drive,4,2230,6,252,4250,,33.2
2003,Asia,Gasoline,Front-wheel drive,4,2530,7,276,4510,16.4,28.7
2000,USA,Diesel,Front-wheel drive,4,2160,6,257,4150,17.5,30.9
2011,Asia,Diesel,Front-wheel drive,4,2150,5,254,3670,16.4,37.7
2005,USA,Gasoline,Rear-wheel drive,4,2070,6,246,4120,18.7,29.7
1992,USA,Gasoline,Rear-wheel drive,4,2490,6,265,4560,19.4,22.9
1992,USA,Gasoline,All-wheel drive,3,2270,6,245,4540,18.5,27.0
1982,Europe,Gasoline,Front-wheel drive,4,2600,7,283,4520,19.0,25.2
1979,Europe,Hybrid,Rear-wheel drive,3,2230,6,267,4570,20.2,33.6
1985,Asia,Diesel,Front-wheel drive,4,2150,6,244,3880,19.6,32.5
2003,Europe,Diesel,Front-wheel drive,4,2080,6,243,4010,19.1,35.2
2005,Asia,Gasoline,All-wheel drive,3,2110,6,250,4350,18.2,29.0
2023,Europe,Diesel,All-wheel drive,3,2440,6,281,4740,18.0,32.9
1987,USA,Diesel,Rear-wheel drive,4,2400,6,277,4850,20.3,29.5
1980,USA,Hybrid,Front-wheel drive,4,1830,5,,3970,20.7,32.9
2003,Europe,Gasoline,Front-wheel drive,4,2730,7,281,4580,21.3,28.1
1996,Asia,Gasoline,Front-wheel drive,5,2240,6,242,4250,21.0,30.1
1990,Asia,Gasoline,Front-wheel drive,4,2350,6,262,4310,20.1,28.0
2021,USA,Gasoline,Rear-wheel drive,3,2250,6,243,4130,15.9,30.3
1995,Asia,Gasoline,Front-wheel drive,3,2180,6,230,3870,18.4,32.3
2002,USA,Gasoline,Front-wheel drive,2,2660,7,293,4740,20.9,24.7
2005,USA,Gasoline,All-wheel drive,3,2320,6,236,4630,20.5,27.8
2012,USA,Gasoline,Front-wheel drive,5,2380,6,261,4510,18.5,29.8
2022,Asia,Diesel,Front-wheel drive,5,2440,7,271,4360,19.6,36.0
1998,USA,Diesel,Rear-wheel drive,3,2290,6,301,4560,21.8,27.7
1976,Europe,Diesel,Front-wheel drive,3,1980,6,,3820,20.5,30.2
2024,Europe,Gasoline,Front-wheel drive,2,2140,5,226,4060,18.5,33.7
1996,USA,Gasoline,Front-wheel drive,4,2240,6,248,4080,17.6,26.9
2008,USA,Gasoline,Front-wheel drive,4,2410,7,,4670,20.0,30.0
1999,Europe,Diesel,Front-wheel drive,2,2300,6,265,4080,16.1,32.1
2004,Europe,Gasoline,All-wheel drive,5,2200,6,246,4510,18.1,29.4
1978,USA,Gasoline,Front-wheel drive,2,2340,6,284,4230,18.9,26.6
1998,USA,Diesel,Front-wheel drive,4,2110,6,258,4300,19.6,31.1
2012,Asia,Gasoline,Rear-wheel drive,2,2130,6,244,4420,20.2,29.4
1984,Europe,Gasoline,Front-wheel drive,3,2160,6,221,3930,18.8,29.2
1984,Europe,Diesel,Front-wheel drive,3,2040,6,249,4120,20.3,29.7
2008,Europe,Gasoline,Front-wheel drive,5,2430,6,254,4230,19.8,33.1
1998,Europe,Gasoline,Front-wheel drive,2,2140,5,221,3690,18.7,30.2
1997,USA,Diesel,All-wheel drive,4,2150,6,253,3830,18.1,30.1
1976,Asia,Hybrid,Front-wheel drive,4,1940,5,,3540,19.7,36.6
1999,USA,Gasoline,Rear-wheel drive,5,2200,6,263,4360,17.1,28.5
1993,USA,Gasoline,All-wheel drive,3,2270,6,245,4490,17.8,25.0
2007,Asia,Gasoline,All-wheel drive,4,2410,6,271,4710,18.0,25.7
2000,Europe,Gasoline,Rear-wheel drive,3,2160,6,229,4150,19.6,28.5
2005,Asia,Diesel,All-wheel drive,3,2460,6,265,4510,19.5,30.2
2016,Asia,Diesel,Front-wheel drive,3,2360,6,253,4190,17.7,32.2
1987,Asia,Gasoline,Rear-wheel drive,5,2230,6,258,4270,19.7,31.4
1978,USA,Gasoline,Front-wheel drive,3,2060,5,,3960,19.6,26.2
2024,USA,Gasoline,Front-wheel drive,5,2360,6,256,4480,18.6,29.3
2018,USA,Gasoline,Front-wheel drive,4,2140,6,262,4220,17.2,29.9
2009,USA,Hybrid,Front-wheel drive,4,2250,6,286,4090,18.0,31.7
1991,USA,Gasoline,Front-wheel drive,4,2380,6,271,4460,21.0,27.0
2020,Asia,Gasoline,Front-wheel drive,5,2490,6,279,4600,19.4,28.9
2003,Asia,Gasoline,Front-wheel drive,3,2330,7,260,4300,18.3,33.0
2024,USA,Gasoline,Front-wheel drive,5,2420,6,269,4550,16.8,28.9
2023,Europe,Gasoline,Front-wheel drive,5,2100,6,229,4140,18.3,35.9
1977,Asia,Gasoline,All-wheel drive,3,2320,7,,4310,17.5,25.8
2022,Europe,Gasoline,All-wheel drive,5,2360,6,251,4400,17.8,31.5
1988,Asia,Hybrid,Front-wheel drive,4,2180,6,235,4200,19.8,33.5
2007,USA,Diesel,Front-wheel drive,4,2100,6,249,4220,19.4,31.7
1991,Europe,Diesel,Rear-wheel drive,5,2410,6,251,4350,19.6,29.0
2013,USA,Gasoline,Front-wheel drive,2,2320,6,278,4380,19.4,31.5
1976,Europe,Gasoline,Front-wheel drive,5,2340,6,,4320,19.3,28.7
2022,Asia,Diesel,Rear-wheel drive,2,2070,6,237,4240,17.3,34.8
1983,Asia,Gasoline,Rear-wheel drive,4,2270,6,,4410,20.8,27.2
1985,Europe,Gasoline,Front-wheel drive,3,2070,5,216,3850,20.7,27.7
2013,USA,Diesel,Front-wheel drive,4,2270,6,264,4140,20.5,32.2
2002,USA,Gasoline,Front-wheel drive,4,2220,6,239,4450,16.1,27.2
2004,USA,Diesel,Rear-wheel drive,3,2380,6,286,4530,18.3,31.8
2023,USA,Diesel,Front-wheel drive,3,2190,6,260,4180,18.2,33.9
1998,Europe,Gasoline,Front-wheel drive,3,2230,7,288,3980,16.2,31.6
1979,USA,Gasoline,Front-wheel drive,5,2340,6,263,4440,18.9,29.8
2003,USA,Diesel,All-wheel drive,2,2330,6,296,4540,16.2,27.8
2012,USA,Diesel,Rear-wheel drive,4,2090,6,248,4100,15.4,33.3
2019,USA,Gasoline,Front-wheel drive,4,2200,6,275,4450,18.3,32.2
2018,Asia,Gasoline,Front-wheel drive,3,2270,7,271,4120,18.4,34.9
2017,USA,Gasoline,Front-wheel drive,4,2590,7,304,4600,16.7,26.2
2015,Europe,Gasoline,Rear-wheel drive,4,2510,7,279,4630,18.8,27.4
2016,Europe,Gasoline,Front-wheel drive,4,2480,7,,4660,19.8,29.3
1994,Asia,Gasoline,All-wheel drive,4,2140,6,209,4260,23.2,30.6
2001,Asia,Diesel,All-wheel drive,2,2410,6,269,4610,19.6,29.3
1981,USA,Diesel,Rear-wheel drive,3,2090,6,258,4370,19.7,27.9
2022,Europe,Gasoline,Rear-wheel drive,4,2210,6,259,4160,16.6,29.1
2016,Europe,Gasoline,Front-wheel drive,4,2040,5,223,4190,21.3,35.0
1980,USA,Diesel,All-wheel drive,4,2630,7,,5040,20.4,22.5
1989,USA,Hybrid,Rear-wheel drive,2,2290,6,251,4460,19.0,27.7
2024,USA,Gasoline,Front-wheel drive,5,2140,6,247,4290,18.9,31.4
2003,Asia,Gasoline,Front-wheel drive,5,2350,6,258,4380,19.0,31.8
1991,Asia,Gasoline,Front-wheel drive,4,2260,6,266,4210,17.6,32.2
2002,Europe,Gasoline,Front-wheel drive,3,2320,6,254,3970,18.4,27.0
2018,Asia,Diesel,Front-wheel drive,5,2230,6,243,4430,18.9,31.6
2022,Asia,Diesel,Front-wheel drive,4,2450,7,297,4540,18.0,33.9
1975,USA,Gasoline,Front-wheel drive,2,2490,6,,4440,19.2,23.8
1978,USA,Diesel,Front-wheel drive,5,2340,7,282,4660,17.4,27.1
1990,USA,Gasoline,Rear-wheel drive,3,2420,6,290,4430,17.4,23.1
1980,USA,Gasoline,Front-wheel drive,4,1960,5,,4010,18.8,26.2
1985,Asia,Gasoline,Front-wheel drive,2,2170,6,230,4210,19.9,29.2
2015,Europe,Gasoline,Front-wheel drive,3,2110,6,218,4120,18.5,33.2
1988,Asia,Gasoline,Front-wheel drive,4,2050,5,210,3580,20.7,30.2
1987,Europe,Gasoline,All-wheel drive,3,2130,5,226,4380,19.2,27.6
1987,USA,Diesel,All-wheel drive,4,2420,7,315,4620,18.3,28.2
2019,Europe,Gasoline,Rear-wheel drive,3,2410,7,253,4290,19.0,32.0
2014,Asia,Gasoline,Front-wheel drive,5,2130,5,228,4160,17.1,31.1
1998,USA,Hybrid,Front-wheel drive,5,1940,6,235,4280,21.4,33.7
1977,USA,Gasoline,Front-wheel drive,5,2170,6,,4260,19.7,27.4
1978,Europe,Hybrid,All-wheel drive,3,2310,6,263,4240,17.5,30.9
1981,Europe,Gasoline,Rear-wheel drive,3,2470,6,,4540,19.5,25.6
1991,Asia,Diesel,All-wheel drive,3,2650,7,304,4580,18.6,30.3
1984,Europe,Diesel,All-wheel drive,4,2110,6,,4530,20.7,27.3
2022,Asia,Diesel,Rear-wheel drive,4,2240,6,258,4270,18.4,32.3
2014,Europe,Gasoline,Front-wheel drive,4,2280,6,255,4150,16.9,29.6
2009,Asia,Gasoline,Front-wheel drive,3,2180,6,248,4060,18.4,31.9
2012,Europe,Hybrid,Front-wheel drive,4,2500,6,260,4460,16.7,35.4
1984,Asia,Hybrid,Front-wheel drive,4,2070,6,232,3750,20.7,33.6
2011,USA,Hybrid,Front-wheel drive,4,2170,6,221,4120,19.4,37.1
2011,Asia,Diesel,Front-wheel drive,2,2120,6,230,4030,17.0,33.0
2022,USA,Gasoline,Front-wheel drive,5,2200,6,234,4140,17.5,32.3
2019,USA,Gasoline,Front-wheel drive,4,2170,6,245,4230,19.8,35.2
1994,Asia,Gasoline,Rear-wheel drive,3,2010,6,231,4050,16.9,32.8
2022,Europe,Gasoline,Front-wheel drive,4,2420,6,240,4320,18.8,31.6
1986,Asia,Gasoline,Front-wheel drive,2,2340,6,277,3910,19.0,30.6
1994,Asia,Gasoline,All-wheel drive,4,2320,6,261,4370,18.7,28.7
2015,USA,Gasoline,Front-wheel drive,3,1830,5,205,3870,19.3,31.0
1994,Asia,Hybrid,Front-wheel drive,5,2200,5,245,4370,16.0,31.3
2016,USA,Gasoline,All-wheel drive,4,2300,6,269,4530,19.5,27.6
1986,Asia,Gasoline,Front-wheel drive,4,2330,6,255,4120,19.9,29.2
2005,Europe,Gasoline,All-wheel drive,4,2380,6,277,4310,19.6,28.4
1985,USA,Diesel,Rear-wheel drive,2,2600,7,314,4580,18.7,28.0
2020,Asia,Gasoline,Front-wheel drive,4,2290,6,250,3930,18.2,31.0
2010,USA,Diesel,All-wheel drive,3,2490,7,302,4790,18.3,32.4
1982,Asia,Gasoline,Front-wheel drive,3,2430,7,282,4460,19.8,28.2
2024,USA,Gasoline,Front-wheel drive,2,2630,7,288,4550,18.4,30.1
2008,Asia,Gasoline,Front-wheel drive,5,2010,6,227,4080,18.9,28.8
1980,Europe,Gasoline,Front-wheel drive,3,2100,5,,3930,18.2,28.1
2007,Asia,Hybrid,All-wheel drive,5,2080,6,223,4400,17.8,35.6
2010,Asia,Gasoline,Front-wheel drive,4,2260,7,263,4130,18.4,32.7
1994,Asia,Hybrid,All-wheel drive,4,2470,7,278,4450,19.5,32.4
2005,USA,Gasoline,Rear-wheel drive,3,2520,6,290,4610,21.3,29.7
2015,Europe,Gasoline,Rear-wheel drive,2,2080,6,235,4060,18.9,33.7
2004,USA,Diesel,Front-wheel drive,4,2340,6,283,4520,16.4,30.2
2015,USA,Diesel,Front-wheel drive,3,2230,6,259,3980,17.4,34.6
1986,USA,Diesel,Front-wheel drive,5,2200,6,271,4390,18.7,29.4
1999,Europe,Diesel,Rear-wheel drive,4,2090,6,257,4180,19.9,34.7
2021,Asia,Gasoline,All-wheel drive,4,2690,7,289,4550,16.9,28.8
1978,USA,Gasoline,Front-wheel drive,3,2240,6,,4270,22.3,25.7
2017,Europe,Gasoline,Front-wheel drive,4,2190,6,232,4090,18.2,32.6
1982,Asia,Gasoline,Front-wheel drive,4,2250,6,,4090,18.2,29.6
2018,USA,Gasoline,Front-wheel drive,3,2170,7,267,4270,19.4,30.6
2020,Europe,Diesel,All-wheel drive,4,2230,6,254,4410,19.5,32.6
1976,USA,Gasoline,Front-wheel drive,3,2620,7,290,4450,18.4,25.3
2005,Europe,Hybrid,Front-wheel drive,4,2020,6,216,3640,20.5,35.8
2017,Asia,Diesel,Front-wheel drive,3,2450,7,282,4380,19.1,36.6
2018,USA,Gasoline,Rear-wheel drive,5,2470,6,294,4790,18.5,30.6
2022,Asia,Diesel,Front-wheel drive,4,1760,5,213,3500,18.1,34.4
2006,USA,Gasoline,Front-wheel drive,3,2210,7,266,4180,19.9,29.6
1996,Europe,Gasoline,Front-wheel drive,3,2180,5,223,3940,18.4,33.2
1987,USA,Hybrid,Front-wheel drive,4,2220,6,255,4090,17.8,33.1
1981,Europe,Diesel,Rear-wheel drive,4,2150,6,262,4130,19.2,29.4
2020,USA,Gasoline,Front-wheel drive,3,2130,5,250,3950,19.1,34.9
1979,Asia,Gasoline,Front-wheel drive,5,2490,7,276,4780,20.7,25.4
2017,Europe,Gasoline,Rear-wheel drive,4,2120,5,221,3940,20.9,31.7
1981,USA,Gasoline,Front-wheel drive,4,1840,5,254,3980,19.5,27.6
1977,USA,Diesel,Front-wheel drive,4,2360,6,,4390,20.0,27.0
1994,Asia,Gasoline,Rear-wheel drive,2,2490,7,264,4340,17.2,29.5
2015,USA,Gasoline,Front-wheel drive,2,2250,6,266,4550,18.5,29.2
2006,Asia,Gasoline,All-wheel drive,4,2290,6,255,4630,19.1,30.5
1994,USA,Gasoline,Front-wheel drive,3,2230,6,262,3740,18.1,27.5
2024,Asia,Gasoline,Front-wheel drive,3,2230,6,263,4070,16.1,32.7
1987,USA,Hybrid,Front-wheel drive,3,2480,6,275,4370,20.4,29.2
1998,Asia,Hybrid,Rear-wheel drive,5,2410,7,232,4770,23.8,32.8
1994,USA,Gasoline,Front-wheel drive,4,2260,6,247,4340,18.1,25.9
2021,USA,Gasoline,Front-wheel drive,3,2320,6,249,4030,18.8,31.2
1985,USA,Diesel,Front-wheel drive,2,2340,6,253,4220,18.2,28.6
1991,Asia,Gasoline,Front-wheel drive,3,2500,6,267,4350,20.3,27.4
2023,Europe,Gasoline,Front-wheel drive,3,2170,6,235,3980,17.2,32.6
2021,USA,Diesel,Rear-wheel drive,3,2680,7,318,4800,16.9,27.9
2013,Asia,Gasoline,Front-wheel drive,3,2300,6,248,4360,17.7,32.3
1997,Asia,Diesel,Rear-wheel drive,2,2220,7,266,4350,18.2,29.2
2022,USA,Diesel,Front-wheel drive,4,1960,5,245,3800,18.5,34.5
2011,Europe,Diesel,Front-wheel drive,5,2340,6,,4430,19.4,32.2
2017,Asia,Hybrid,Front-wheel drive,5,1900,5,,4380,19.0,36.9
1978,USA,Gasoline,Rear-wheel drive,4,2360,6,265,4790,21.1,24.5
2011,USA,Gasoline,Front-wheel drive,5,2400,6,256,4260,15.7,28.4
1981,USA,Hybrid,Rear-wheel drive,3,2220,6,259,4340,19.1,30.9
2019,Asia,Gasoline,Front-wheel drive,3,2390,6,238,4480,20.5,31.1
2004,USA,Gasoline,All-wheel drive,3,2130,6,239,4460,20.1,27.2
1979,USA,Gasoline,Front-wheel drive,4,2330,6,272,4090,17.8,28.6
1981,Europe,Gasoline,Rear-wheel drive,2,2410,7,,4370,18.5,25.4
1998,USA,Gasoline,Front-wheel drive,4,2320,6,253,4130,18.9,30.5
1975,USA,Diesel,All-wheel drive,4,2280,6,242,4510,22.0,25.0
1991,Asia,Gasoline,All-wheel drive,2,2480,7,268,4490,19.1,26.3
1985,USA,Gasoline,All-wheel drive,4,2450,7,291,4550,20.0,24.2
1982,Asia,Gasoline,Front-wheel drive,2,2550,7,274,4530,20.6,27.9
1997,USA,Gasoline,Front-wheel drive,2,2320,6,276,4480,17.6,28.8
1989,Asia,Gasoline,Rear-wheel drive,4,2610,7,288,4800,21.8,26.3
1981,Asia,Gasoline,Rear-wheel drive,3,2120,6,234,4270,20.7,27.5
1997,USA,Gasoline,All-wheel drive,5,2360,6,259,5060,20.0,26.1
1998,USA,Gasoline,All-wheel drive,5,2230,6,254,4630,19.4,27.5
2023,USA,Gasoline,Front-wheel drive,2,2540,6,285,4440,16.7,31.9
2011,Europe,Gasoline,Front-wheel drive,4,2070,5,226,3920,18.6,32.1
1979,Europe,Gasoline,Front-wheel drive,5,2100,6,,4230,19.9,31.3
2007,Asia,Gasoline,Rear-wheel drive,4,2330,6,258,4330,18.8,31.7
2004,USA,Hybrid,Front-wheel drive,3,2240,6,260,4150,18.1,32.8
1982,USA,Gasoline,Rear-wheel drive,4,2440,6,287,4540,19.1,25.8
1976,USA,Gasoline,Front-wheel drive,5,2420,6,,4860,18.0,28.1
1995,USA,Gasoline,Front-wheel drive,3,2230,6,253,4440,19.2,29.6
1982,Europe,Diesel,All-wheel drive,2,2220,6,252,4340,,26.9
2020,Asia,Gasoline,Front-wheel drive,5,2040,5,206,3820,15.9,36.0
2012,Asia,Gasoline,All-wheel drive,2,2090,5,217,3920,20.9,30.9
2001,Asia,Gasoline,Front-wheel drive,3,2180,6,237,3930,18.3,34.1
2006,Asia,Diesel,Front-wheel drive,4,2250,6,250,4040,20.2,35.5
1994,Europe,Gasoline,Front-wheel drive,3,2060,6,215,3990,18.4,30.8
2008,Europe,Gasoline,Front-wheel drive,3,2170,6,238,3950,18.0,31.9
1990,USA,Gasoline,Front-wheel drive,4,2470,6,276,4390,19.9,30.7
1996,Europe,Gasoline,Front-wheel drive,3,2090,5,220,3840,18.0,33.3
2020,USA,Gasoline,Rear-wheel drive,5,2080,6,257,4420,18.2,29.0
2012,Asia,Gasoline,Front-wheel drive,5,2090,5,241,4180,19.2,33.9
1994,USA,Diesel,Rear-wheel drive,3,2320,6,256,4450,19.3,31.2
1976,Asia,Gasoline,Front-wheel drive,4,2260,6,,4210,18.6,27.0
2008,USA,Gasoline,Front-wheel drive,3,2020,6,244,3960,20.2,32.7
2012,Europe,Gasoline,Front-wheel drive,5,2270,6,263,4310,17.9,33.7
2007,Europe,Diesel,Rear-wheel drive,2,2040,5,231,4050,20.5,34.1
2020,USA,Diesel,Front-wheel drive,3,1960,5,245,3940,18.8,33.0
1982,Asia,Gasoline,Front-wheel drive,3,2410,6,,4290,21.6,28.2
1985,Asia,Gasoline,Rear-wheel drive,2,2240,6,253,3960,20.1,29.5
1977,Europe,Gasoline,Rear-wheel drive,2,2320,6,276,4280,17.2,27.4
1981,USA,Gasoline,Front-wheel drive,2,2350,6,,4490,20.1,27.4
2010,Europe,Gasoline,All-wheel drive,5,2340,6,250,4540,17.7,28.5
1991,Europe,Diesel,Front-wheel drive,4,2240,6,251,4340,20.1,30.6
2012,Europe,Gasoline,Rear-wheel drive,3,2340,6,252,4470,19.4,33.6
2013,USA,Gasoline,Rear-wheel drive,4,2280,6,272,4370,19.5,28.6
2004,Asia,Gasoline,Front-wheel drive,5,2230,6,243,3870,19.7,30.2
2003,Asia,Hybrid,Rear-wheel drive,5,2470,7,255,4730,19.0,32.5
1980,USA,Gasoline,Front-wheel drive,3,2030,5,225,3910,18.5,30.7
1975,Asia,Diesel,Front-wheel drive,4,2440,7,,4310,16.9,30.8
2004,Asia,Gasoline,Front-wheel drive,2,2160,6,241,4020,17.9,29.3
1997,USA,Gasoline,All-wheel drive,2,2180,6,239,4320,19.5,25.2
1979,USA,Gasoline,Front-wheel drive,5,2350,6,266,4300,18.1,26.5
2000,Europe,Gasoline,Front-wheel drive,4,2570,6,278,4340,16.7,29.6
2003,Europe,Diesel,Rear-wheel drive,3,2300,6,263,4340,,31.3
